student_id,source,academic_score,age,attendance_percentage,gender,sleep_hours,social_media_hours,study_hours_per_day
3919,productivity,92.62,20,76.95,Male,3.36,7.52,5.9
3920,productivity,49.4,21,81.24,Male,5.38,4.22,7.91
3921,productivity,72.98,24,89.69,Female,5.81,3.13,9.23
3922,productivity,69.38,17,89.36,Female,8.01,1.08,1.82
3923,productivity,83.09,17,86.15,Male,5.07,4.5,3.77
3924,productivity,75.43,20,83.35,Female,4.72,7.22,1.03
3925,productivity,86.79,19,87.49,Male,3.81,4.08,4.37
3926,productivity,92.35,29,43.53,Male,9.97,0.99,2.76
3927,productivity,87.12,26,75.83,Female,6.3,2.22,5.93
3928,productivity,53.66,28,81.39,Male,3.34,7.9,7.94
3929,productivity,73.38,18,66.37,Female,3.54,3.21,5.12
3930,productivity,40.11,28,88.8,Female,3.9,7.88,3.67
3931,productivity,55.67,19,82.33,Female,4.48,4.37,1.95
3932,productivity,77.38,27,44.84,Female,8.18,5.68,0.75
3933,productivity,59.28,27,89.45,Female,6.91,1.76,6.94
3934,productivity,91.73,27,61.08,Male,8.44,7.9,0.79
3935,productivity,90.51,17,68.18,Male,3.14,0.07,9.25
3936,productivity,55.32,17,59.19,Male,4.86,6.85,6.15
3937,productivity,41.12,22,92.41,Female,5.84,5.51,3.86
3938,productivity,91.55,21,63.36,Male,6.0,5.27,0.9
3939,productivity,96.19,24,95.66,Male,3.37,2.52,4.43
3940,productivity,60.79,18,93.44,Female,6.58,1.49,8.74
3941,productivity,61.22,20,72.89,Female,5.01,4.99,9.71
3942,productivity,64.93,24,59.86,Other,4.34,7.32,1.31
3943,productivity,87.19,28,43.27,Female,7.7,2.0,7.88
3944,productivity,97.6,22,41.71,Male,3.59,6.45,2.95
3945,productivity,48.76,17,90.84,Female,9.07,0.71,4.1
3946,productivity,82.19,20,77.46,Male,9.3,1.94,5.7
3947,productivity,60.99,17,57.21,Male,5.28,0.44,9.95
3948,productivity,83.06,29,51.35,Female,9.91,3.06,2.48
3949,productivity,47.32,18,43.96,Female,5.81,5.57,1.74
3950,productivity,95.65,21,65.48,Female,9.74,3.97,6.15
3951,productivity,64.6,24,60.98,Other,9.91,4.3,8.6
3952,productivity,76.08,24,66.46,Female,8.79,4.6,6.66
3953,productivity,79.97,27,69.56,Male,3.87,1.79,3.8
3954,productivity,60.98,19,78.56,Female,7.09,2.67,9.78
3955,productivity,52.76,27,60.26,Female,8.12,3.64,9.95
3956,productivity,40.14,29,42.21,Other,3.54,4.59,7.82
3957,productivity,75.96,20,68.47,Male,9.26,6.78,8.12
3958,productivity,85.46,26,73.46,Male,8.96,3.69,7.73
3959,productivity,68.26,27,54.11,Female,9.54,6.15,2.95
3960,productivity,87.38,22,59.22,Male,6.6,0.94,1.93
3961,productivity,95.83,27,82.79,Female,5.27,1.04,5.77
3962,productivity,98.22,27,64.83,Male,6.54,2.31,9.56
3963,productivity,67.15,26,66.86,Male,8.11,2.55,8.84
3964,productivity,62.04,19,78.64,Female,5.91,5.01,1.52
3965,productivity,61.56,18,84.55,Male,5.46,1.75,1.04
3966,productivity,45.12,22,72.08,Female,3.54,1.13,8.8
3967,productivity,91.83,27,79.07,Male,6.13,5.17,6.32
3968,productivity,46.48,29,88.91,Male,5.75,7.98,3.39
3969,productivity,75.54,21,47.99,Male,7.64,7.94,5.84
3970,productivity,58.62,26,49.96,Female,6.07,7.38,2.61
3971,productivity,64.88,21,77.89,Male,3.03,0.5,9.5
3972,productivity,78.43,26,97.6,Female,6.39,6.11,8.36
3973,productivity,59.19,29,40.51,Female,8.42,3.07,9.64
3974,productivity,56.4,21,57.61,Female,9.62,6.58,2.28
3975,productivity,46.41,26,56.97,Female,4.35,0.39,8.51
3976,productivity,62.24,28,49.26,Male,5.96,6.7,5.82
3977,productivity,99.79,21,70.15,Male,8.93,4.96,3.59
3978,productivity,95.9,19,77.91,Female,3.3,0.64,5.06
3979,productivity,55.49,23,77.06,Male,5.45,7.67,9.47
3980,productivity,68.31,22,97.87,Female,7.14,6.98,7.07
3981,productivity,84.35,20,57.07,Female,5.4,5.51,3.92
3982,productivity,82.33,18,72.74,Male,6.43,2.95,10.0
3983,productivity,88.64,28,44.42,Female,9.57,4.08,3.78
3984,productivity,73.4,25,79.44,Female,3.17,0.22,8.23
3985,productivity,53.57,17,90.6,Male,3.55,5.37,7.95
3986,productivity,60.15,29,96.59,Female,4.38,7.64,7.37
3987,productivity,43.82,29,73.62,Male,5.69,1.75,6.86
3988,productivity,86.59,27,81.84,Female,6.3,3.26,1.53
3989,productivity,64.48,20,90.18,Female,3.26,6.89,9.95
3990,productivity,82.45,17,90.78,Female,9.18,0.53,2.03
3991,productivity,94.96,29,57.02,Female,8.31,2.56,6.16
3992,productivity,78.51,22,79.15,Female,4.88,7.53,2.87
3993,productivity,57.84,20,96.42,Female,4.8,6.15,2.1
3994,productivity,53.84,21,96.17,Female,3.18,0.65,5.81
3995,productivity,77.28,21,51.18,Female,5.79,3.72,8.45
3996,productivity,78.42,25,95.35,Female,4.78,4.1,4.08
3997,productivity,58.21,17,96.05,Female,7.33,5.92,1.23
3998,productivity,95.52,29,73.33,Other,6.84,1.72,6.43
3999,productivity,74.33,18,52.75,Female,9.7,1.88,7.78
4000,productivity,81.92,29,43.15,Female,8.57,6.82,3.31
4001,productivity,52.34,22,51.55,Male,3.57,1.8,7.06
4002,productivity,84.81,21,48.09,Female,7.93,3.58,1.22
4003,productivity,55.45,27,51.56,Female,3.75,5.56,3.93
4004,productivity,68.34,23,98.32,Female,5.26,4.2,5.0
4005,productivity,80.34,19,49.82,Male,6.89,7.32,7.93
4006,productivity,43.35,19,71.61,Female,6.47,4.09,3.71
4007,productivity,75.06,26,54.08,Male,7.85,1.66,4.81
4008,productivity,64.62,18,44.43,Male,8.67,6.65,6.47
4009,productivity,77.25,29,54.61,Female,8.81,6.23,6.43
4010,productivity,41.55,19,81.26,Female,3.41,1.62,5.42
4011,productivity,63.12,26,51.92,Male,7.49,6.17,3.62
4012,productivity,81.41,17,48.72,Female,9.73,2.58,6.86
4013,productivity,90.09,21,46.1,Male,8.29,4.52,8.45
4014,productivity,62.73,28,48.81,Male,6.64,7.77,1.96
4015,productivity,48.66,21,41.93,Male,9.99,0.35,3.73
4016,productivity,73.6,28,51.11,Female,3.31,1.37,6.85
4017,productivity,63.97,27,95.08,Male,3.62,4.85,7.68
4018,productivity,77.73,23,99.81,Male,8.38,0.4,7.92
4019,productivity,45.82,20,84.38,Female,6.85,0.88,6.71
4020,productivity,92.55,19,72.62,Male,3.87,4.9,5.04
4021,productivity,50.06,17,43.89,Female,5.63,6.73,6.64
4022,productivity,63.78,28,88.98,Female,3.45,4.37,1.78
4023,productivity,50.11,24,50.95,Female,6.68,1.49,2.47
4024,productivity,48.88,29,84.1,Male,3.73,1.05,9.31
4025,productivity,99.96,19,98.82,Female,3.05,6.57,9.26
4026,productivity,74.25,29,89.24,Female,5.26,7.22,7.38
4027,productivity,67.18,18,76.72,Male,4.64,6.04,3.61
4028,productivity,79.5,27,51.22,Male,5.53,1.76,6.66
4029,productivity,87.44,20,99.75,Female,5.45,2.82,7.03
4030,productivity,96.87,19,45.89,Male,7.41,3.45,5.39
4031,productivity,80.52,29,84.76,Female,7.76,0.99,7.61
4032,productivity,91.46,17,56.72,Female,3.89,2.03,0.78
4033,productivity,90.3,19,40.89,Male,6.42,5.81,2.93
4034,productivity,80.73,28,59.66,Male,9.22,6.26,8.05
4035,productivity,54.97,18,79.28,Other,4.04,1.46,9.42
4036,productivity,72.67,24,95.14,Male,9.77,2.61,8.82
4037,productivity,55.85,22,42.74,Female,3.14,3.95,7.31
4038,productivity,91.55,25,88.79,Male,3.7,1.4,2.07
4039,productivity,40.0,24,72.68,Female,4.24,6.91,4.0
4040,productivity,40.85,26,68.9,Female,6.29,2.42,0.98
4041,productivity,43.33,19,85.13,Male,5.09,1.98,6.58
4042,productivity,87.89,21,54.04,Male,5.93,7.15,4.77
4043,productivity,62.12,23,80.11,Female,9.59,5.39,5.94
4044,productivity,87.55,21,58.8,Female,5.39,4.1,9.8
4045,productivity,80.48,24,78.11,Male,8.94,0.86,4.32
4046,productivity,70.87,28,41.4,Female,3.51,1.16,3.41
4047,productivity,48.7,21,96.4,Male,8.68,1.79,1.93
4048,productivity,89.61,17,94.74,Female,9.31,1.75,1.86
4049,productivity,90.18,21,96.16,Female,4.99,7.1,5.43
4050,productivity,49.17,20,44.48,Male,6.83,7.53,7.62
4051,productivity,78.7,22,49.22,Male,4.31,3.34,5.86
4052,productivity,41.27,19,94.08,Male,3.64,1.6,8.8
4053,productivity,52.74,27,83.53,Female,8.39,2.19,3.5
4054,productivity,61.98,21,67.13,Male,7.41,0.19,6.15
4055,productivity,66.75,18,57.72,Male,8.27,1.72,6.78
4056,productivity,66.51,27,90.82,Other,6.08,0.12,3.17
4057,productivity,46.44,22,89.56,Male,4.75,7.69,4.26
4058,productivity,50.8,29,56.07,Female,5.99,4.99,6.11
4059,productivity,74.52,28,69.51,Male,3.45,5.39,0.7
4060,productivity,97.42,22,77.41,Male,4.98,0.66,8.92
4061,productivity,76.85,21,47.02,Male,5.08,3.69,1.56
4062,productivity,63.33,22,97.93,Female,8.0,3.45,0.95
4063,productivity,72.49,27,87.5,Female,3.37,6.69,2.54
4064,productivity,83.9,23,79.37,Female,4.72,6.24,5.27
4065,productivity,64.15,28,91.79,Male,4.94,3.32,3.62
4066,productivity,65.65,21,49.41,Male,6.86,5.82,4.68
4067,productivity,51.14,17,80.65,Female,4.71,0.69,1.3
4068,productivity,41.79,24,45.85,Male,3.93,2.03,2.71
4069,productivity,85.22,20,51.02,Male,4.81,1.36,1.43
4070,productivity,83.18,25,55.45,Male,5.95,5.8,2.68
4071,productivity,88.51,26,71.11,Female,6.68,7.06,7.18
4072,productivity,56.42,28,48.06,Female,3.26,4.95,5.97
4073,productivity,90.23,22,79.24,Male,5.17,5.32,3.67
4074,productivity,80.12,17,46.82,Male,8.35,4.73,2.98
4075,productivity,59.73,19,56.8,Female,7.18,4.72,9.98
4076,productivity,86.47,19,84.54,Female,6.19,1.69,7.79
4077,productivity,55.78,26,82.0,Male,6.17,0.15,8.31
4078,productivity,61.51,28,93.94,Female,5.58,1.54,0.75
4079,productivity,84.53,28,75.05,Male,5.39,2.55,1.07
4080,productivity,85.11,20,92.23,Male,5.8,3.2,7.27
4081,productivity,67.39,22,91.23,Male,9.08,5.77,2.32
4082,productivity,80.3,23,67.31,Male,6.28,0.12,4.54
4083,productivity,89.37,26,91.14,Male,7.68,4.64,2.25
4084,productivity,97.5,20,82.86,Female,8.65,2.36,2.18
4085,productivity,93.8,22,50.92,Male,6.02,1.44,1.54
4086,productivity,84.46,27,75.54,Male,8.87,2.27,6.15
4087,productivity,42.14,17,64.28,Male,9.95,2.93,7.52
4088,productivity,49.45,24,59.68,Female,6.53,6.8,1.04
4089,productivity,86.5,23,76.38,Female,5.82,2.01,3.12
4090,productivity,62.81,27,68.56,Male,8.64,4.22,6.75
4091,productivity,83.68,27,99.52,Male,7.54,5.89,4.23
4092,productivity,40.91,25,98.53,Male,7.29,7.42,7.19
4093,productivity,88.46,19,79.31,Male,9.2,0.26,7.71
4094,productivity,97.69,18,54.11,Male,7.55,6.21,0.81
4095,productivity,82.98,17,76.33,Female,7.49,1.96,4.12
4096,productivity,75.31,19,50.62,Female,4.45,6.71,7.43
4097,productivity,92.01,21,87.43,Female,7.82,1.18,4.09
4098,productivity,77.33,27,98.23,Male,9.39,5.35,0.56
4099,productivity,61.69,18,53.61,Male,7.03,5.91,3.69
4100,productivity,64.37,28,66.5,Female,9.32,4.16,8.79
4101,productivity,89.11,19,57.13,Female,5.38,2.76,9.54
4102,productivity,89.42,20,40.53,Male,3.3,1.26,5.82
4103,productivity,48.92,23,98.2,Female,6.12,0.84,3.41
4104,productivity,75.95,29,76.07,Male,3.03,6.05,4.93
4105,productivity,45.87,19,87.18,Male,4.08,0.48,2.74
4106,productivity,63.83,25,99.53,Male,4.33,4.66,2.1
4107,productivity,98.52,24,48.09,Other,6.74,0.23,5.19
4108,productivity,45.7,20,47.26,Male,9.65,3.69,7.5
4109,productivity,85.97,29,75.55,Female,3.14,1.11,2.61
4110,productivity,64.37,17,82.84,Male,4.66,5.21,9.14
4111,productivity,43.87,17,60.06,Male,9.79,1.96,2.1
4112,productivity,44.03,17,70.85,Female,9.17,2.8,5.8
4113,productivity,97.65,17,52.82,Male,8.84,6.08,7.88
4114,productivity,94.49,24,77.73,Male,3.64,4.83,2.53
4115,productivity,93.13,19,48.88,Male,7.51,5.79,3.32
4116,productivity,66.9,22,59.93,Female,4.42,5.57,0.99
4117,productivity,78.45,19,40.86,Female,7.56,7.12,9.47
4118,productivity,41.5,27,66.84,Male,5.99,6.24,5.13
4119,productivity,58.03,21,53.24,Male,7.45,5.85,1.11
4120,productivity,99.77,29,40.98,Female,6.0,0.54,8.39
4121,productivity,91.4,29,95.86,Male,9.35,0.92,5.91
4122,productivity,52.69,23,56.13,Male,3.18,4.34,1.03
4123,productivity,67.95,18,98.13,Male,4.34,2.65,4.78
4124,productivity,91.37,22,89.3,Female,8.83,4.09,4.63
4125,productivity,55.95,29,88.53,Male,8.16,5.83,1.89
4126,productivity,70.87,22,88.81,Female,4.3,2.6,4.49
4127,productivity,55.24,27,47.49,Female,3.85,6.9,3.19
4128,productivity,78.13,19,87.45,Female,5.18,3.43,7.15
4129,productivity,52.96,22,90.0,Female,6.37,2.65,0.55
4130,productivity,43.24,26,52.47,Male,3.33,4.1,1.51
4131,productivity,94.23,26,95.65,Female,8.92,4.1,9.23
4132,productivity,78.65,21,55.77,Female,6.65,6.87,4.62
4133,productivity,48.83,28,96.75,Female,9.44,1.53,2.17
4134,productivity,63.08,18,47.72,Male,5.28,4.15,8.04
4135,productivity,88.85,25,99.12,Male,3.34,6.49,8.59
4136,productivity,58.65,24,99.13,Female,9.1,5.34,2.51
4137,productivity,76.09,19,59.25,Male,4.05,4.45,7.28
4138,productivity,88.93,24,80.97,Male,5.35,6.8,6.34
4139,productivity,67.06,25,97.94,Female,6.25,6.19,7.58
4140,productivity,98.36,19,62.79,Female,6.44,0.5,7.99
4141,productivity,77.01,19,90.46,Male,3.16,3.59,6.78
4142,productivity,52.91,18,51.11,Female,6.69,5.63,9.58
4143,productivity,98.66,24,88.07,Female,3.54,5.12,8.71
4144,productivity,89.15,26,45.23,Male,5.29,2.7,2.68
4145,productivity,82.32,17,57.25,Female,9.83,3.51,9.18
4146,productivity,65.45,24,73.11,Female,4.96,4.06,3.92
4147,productivity,73.06,23,53.72,Female,8.69,3.43,7.4
4148,productivity,40.28,23,42.98,Female,6.57,5.93,8.56
4149,productivity,48.58,19,90.76,Female,4.42,3.94,4.65
4150,productivity,66.43,17,69.59,Male,8.05,6.38,0.99
4151,productivity,69.58,20,77.59,Male,6.89,3.62,9.52
4152,productivity,83.65,25,99.05,Male,6.73,0.33,1.19
4153,productivity,78.58,21,88.49,Female,3.21,6.87,3.81
4154,productivity,91.97,17,42.9,Female,5.34,5.87,6.17
4155,productivity,53.47,21,99.61,Male,8.14,1.38,1.62
4156,productivity,84.82,29,99.56,Male,8.57,2.73,8.46
4157,productivity,62.17,24,91.72,Male,8.7,0.52,2.43
4158,productivity,68.62,24,92.25,Male,3.26,3.85,9.87
4159,productivity,94.05,21,92.08,Male,4.14,3.65,9.21
4160,productivity,66.7,28,76.87,Male,9.9,1.45,6.24
4161,productivity,46.9,25,50.64,Female,4.09,1.48,6.77
4162,productivity,75.74,17,73.14,Male,4.49,1.96,5.57
4163,productivity,84.07,20,87.12,Female,8.62,5.67,4.22
4164,productivity,65.47,19,99.79,Female,5.75,2.62,3.84
4165,productivity,97.54,18,86.13,Female,3.81,4.64,8.97
4166,productivity,66.23,24,90.61,Male,3.88,1.92,5.98
4167,productivity,54.5,23,74.25,Female,3.59,6.88,8.32
4168,productivity,78.87,25,41.34,Female,4.26,5.55,5.38
4169,productivity,98.71,18,97.64,Male,6.48,7.9,3.42
4170,productivity,56.75,20,85.91,Male,3.11,6.94,1.37
4171,productivity,43.78,22,58.25,Male,3.82,1.08,3.58
4172,productivity,77.03,27,49.42,Female,9.35,5.65,8.86
4173,productivity,55.97,19,43.24,Female,9.14,2.28,7.26
4174,productivity,79.8,24,45.22,Male,8.83,4.76,7.97
4175,productivity,48.04,19,64.09,Male,7.94,5.18,7.85
4176,productivity,44.03,28,43.8,Female,7.63,6.02,1.64
4177,productivity,54.08,29,76.62,Female,4.93,4.07,2.01
4178,productivity,89.6,29,94.65,Female,5.34,2.99,3.51
4179,productivity,41.22,18,61.21,Female,4.65,7.56,3.36
4180,productivity,70.46,29,50.0,Female,9.86,2.68,1.13
4181,productivity,95.58,29,57.9,Female,7.44,2.34,1.96
4182,productivity,48.23,19,81.39,Male,9.76,2.51,8.63
4183,productivity,78.6,27,43.44,Male,4.9,6.6,6.1
4184,productivity,48.79,22,44.69,Female,7.35,5.08,3.75
4185,productivity,95.07,18,40.5,Male,8.31,1.47,5.5
4186,productivity,77.45,24,57.77,Male,3.66,1.56,2.98
4187,productivity,85.9,17,44.52,Female,7.67,0.89,6.05
4188,productivity,74.53,23,78.17,Female,4.18,3.36,1.21
4189,productivity,81.32,18,82.81,Female,5.3,3.81,9.08
4190,productivity,99.82,26,80.2,Female,8.01,2.81,2.78
4191,productivity,83.74,28,47.3,Female,6.08,3.14,8.28
4192,productivity,64.93,22,65.3,Male,9.45,4.88,6.77
4193,productivity,65.6,28,85.77,Female,4.69,4.38,5.47
4194,productivity,94.06,18,56.54,Male,4.08,3.51,9.33
4195,productivity,83.38,18,56.21,Male,5.36,3.97,1.99
4196,productivity,75.58,26,52.53,Male,8.96,6.34,1.63
4197,productivity,67.29,29,43.03,Female,8.93,4.13,3.56
4198,productivity,52.62,24,93.15,Male,5.59,7.66,8.39
4199,productivity,88.64,28,92.14,Female,8.67,4.42,0.83
4200,productivity,93.64,18,96.84,Male,3.54,2.62,2.77
4201,productivity,71.82,23,97.85,Male,3.05,7.55,4.53
4202,productivity,76.69,19,41.79,Female,9.05,0.78,7.27
4203,productivity,80.07,24,92.66,Female,9.12,6.99,3.34
4204,productivity,73.14,23,41.11,Male,4.0,0.98,4.76
4205,productivity,80.49,24,83.97,Female,5.08,5.14,3.7
4206,productivity,52.74,23,75.49,Female,8.95,7.11,1.37
4207,productivity,87.92,27,50.42,Female,3.59,0.85,7.52
4208,productivity,84.1,22,40.81,Female,9.04,8.0,4.88
4209,productivity,67.62,29,84.61,Male,7.02,3.86,8.22
4210,productivity,66.5,23,83.0,Female,7.6,3.92,7.1
4211,productivity,58.6,21,48.47,Male,7.16,2.74,1.05
4212,productivity,73.21,23,81.85,Male,7.08,3.16,5.25
4213,productivity,97.18,17,94.14,Female,4.3,3.64,9.91
4214,productivity,57.97,17,64.4,Male,4.65,1.43,3.42
4215,productivity,89.46,25,84.39,Male,7.06,3.89,5.18
4216,productivity,66.08,21,77.34,Female,5.81,4.77,6.69
4217,productivity,65.58,29,49.64,Female,6.79,0.2,2.42
4218,productivity,62.74,21,69.21,Female,4.77,5.96,7.17
4219,productivity,97.22,19,67.01,Female,6.25,4.49,6.77
4220,productivity,68.86,21,43.58,Male,4.0,0.88,4.06
4221,productivity,73.81,19,90.18,Female,3.27,6.74,3.2
4222,productivity,74.28,25,60.77,Female,9.66,3.97,9.23
4223,productivity,66.1,25,67.11,Male,8.06,3.4,1.71
4224,productivity,56.42,22,65.29,Male,6.49,3.07,4.6
4225,productivity,89.36,17,50.01,Male,6.86,6.28,7.79
4226,productivity,69.0,23,86.1,Female,6.58,0.65,1.91
4227,productivity,75.63,23,76.2,Male,9.29,5.64,9.36
4228,productivity,68.33,26,60.68,Female,8.42,5.1,5.5
4229,productivity,77.09,26,42.11,Male,5.28,3.39,5.3
4230,productivity,96.27,20,41.34,Male,4.53,7.61,4.53
4231,productivity,89.11,24,54.75,Male,3.47,4.41,8.74
4232,productivity,63.81,22,49.6,Male,4.03,4.77,9.51
4233,productivity,92.63,20,81.46,Male,6.43,6.1,4.11
4234,productivity,50.61,20,66.97,Male,4.42,5.0,5.65
4235,productivity,88.56,18,61.08,Male,5.19,6.74,3.5
4236,productivity,93.59,18,54.01,Other,3.93,1.83,4.0
4237,productivity,89.61,28,92.25,Female,9.46,6.29,0.77
4238,productivity,75.49,20,48.63,Female,3.24,0.51,7.97
4239,productivity,59.69,21,71.89,Female,5.46,5.47,9.71
4240,productivity,69.42,24,78.59,Female,4.81,7.88,7.81
4241,productivity,54.09,22,69.62,Female,3.06,5.5,5.42
4242,productivity,73.75,20,96.31,Male,9.5,2.64,8.36
4243,productivity,71.97,29,90.63,Female,5.2,4.05,8.65
4244,productivity,65.55,27,85.01,Female,6.52,7.94,5.67
4245,productivity,72.81,23,78.93,Female,7.08,3.83,9.4
4246,productivity,47.89,24,51.36,Female,7.27,6.3,0.79
4247,productivity,73.54,18,80.54,Male,6.22,1.46,0.6
4248,productivity,89.9,28,74.03,Other,7.16,6.73,1.27
4249,productivity,59.55,23,95.8,Male,8.26,1.41,1.05
4250,productivity,57.2,18,60.04,Male,9.66,7.95,4.53
4251,productivity,73.99,18,55.26,Male,7.6,0.86,9.43
4252,productivity,86.2,24,92.38,Male,6.24,3.05,6.91
4253,productivity,50.8,18,60.73,Male,6.11,5.62,6.76
4254,productivity,55.29,27,85.22,Male,7.97,5.96,4.16
4255,productivity,82.71,25,64.14,Other,7.39,2.45,5.57
4256,productivity,64.91,28,57.91,Male,5.94,4.78,3.39
4257,productivity,41.3,17,67.37,Female,5.35,0.68,5.42
4258,productivity,77.87,25,75.92,Female,9.95,0.29,7.59
4259,productivity,43.04,17,44.42,Female,8.37,1.1,5.81
4260,productivity,50.02,26,61.6,Male,4.45,3.18,4.48
4261,productivity,63.48,29,63.83,Female,5.05,3.91,8.53
4262,productivity,99.66,26,76.2,Male,9.26,0.79,3.23
4263,productivity,72.8,18,95.24,Male,7.63,3.52,5.07
4264,productivity,90.38,22,91.17,Female,5.18,7.28,9.79
4265,productivity,67.14,22,78.02,Female,5.55,4.75,9.69
4266,productivity,96.57,17,68.61,Female,5.65,2.46,0.56
4267,productivity,46.95,23,44.99,Male,4.3,1.51,5.56
4268,productivity,51.33,24,73.7,Male,6.58,4.1,3.7
4269,productivity,77.37,18,55.67,Male,8.36,1.92,3.27
4270,productivity,64.99,24,65.2,Female,6.95,7.54,6.16
4271,productivity,61.1,25,85.23,Male,7.59,2.62,4.74
4272,productivity,99.79,22,42.14,Female,7.17,0.36,7.46
4273,productivity,58.41,21,95.23,Male,3.41,6.27,0.76
4274,productivity,60.76,28,88.02,Male,4.32,6.33,9.31
4275,productivity,43.07,25,57.56,Male,5.45,7.12,5.89
4276,productivity,85.49,29,72.69,Male,9.22,6.55,7.0
4277,productivity,49.64,28,45.77,Female,5.44,2.38,6.24
4278,productivity,71.5,27,44.9,Female,5.29,6.1,9.9
4279,productivity,59.94,25,42.25,Male,3.56,6.87,9.87
4280,productivity,73.82,17,94.07,Male,9.8,6.76,6.29
4281,productivity,71.42,27,43.72,Other,8.45,3.64,7.0
4282,productivity,89.93,19,68.91,Female,8.36,5.62,6.38
4283,productivity,72.85,25,41.44,Female,5.69,7.44,3.45
4284,productivity,99.12,27,62.85,Male,3.55,5.0,2.33
4285,productivity,67.65,18,65.28,Male,4.84,2.57,4.33
4286,productivity,97.91,28,53.32,Male,8.97,0.65,6.99
4287,productivity,68.35,20,71.8,Male,4.26,0.89,1.03
4288,productivity,90.25,20,92.81,Female,9.26,3.84,5.39
4289,productivity,44.89,18,81.48,Male,6.75,4.84,4.38
4290,productivity,74.92,19,71.01,Female,8.0,1.43,5.51
4291,productivity,70.94,29,57.86,Male,6.18,1.5,8.67
4292,productivity,93.7,19,53.71,Female,9.53,0.93,0.95
4293,productivity,46.4,17,94.29,Male,4.68,2.55,7.75
4294,productivity,89.99,22,61.48,Male,7.01,4.63,6.84
4295,productivity,99.83,24,92.54,Female,3.48,5.49,2.44
4296,productivity,86.63,28,60.13,Male,6.36,7.29,7.47
4297,productivity,58.84,19,59.36,Male,9.81,4.77,5.22
4298,productivity,60.26,21,94.27,Male,3.62,1.85,5.07
4299,productivity,74.65,17,82.41,Female,6.55,5.82,5.09
4300,productivity,51.26,26,65.76,Female,7.22,7.15,9.52
4301,productivity,44.74,23,81.92,Female,9.52,1.68,9.47
4302,productivity,40.3,26,45.52,Female,5.08,6.19,9.18
4303,productivity,95.49,29,50.46,Other,6.52,6.46,8.92
4304,productivity,87.42,17,85.07,Female,9.91,2.45,0.86
4305,productivity,88.68,28,91.09,Female,8.38,4.0,4.31
4306,productivity,56.48,27,48.33,Female,8.67,3.32,9.0
4307,productivity,78.0,25,70.0,Male,8.46,2.0,7.67
4308,productivity,85.49,24,73.14,Other,6.61,4.12,4.84
4309,productivity,70.54,23,44.07,Female,6.04,7.0,7.85
4310,productivity,89.66,26,56.25,Male,4.78,0.57,2.48
4311,productivity,55.68,23,66.98,Male,6.26,7.29,6.2
4312,productivity,78.53,21,95.33,Male,3.14,0.44,5.56
4313,productivity,83.68,21,76.29,Male,3.68,3.57,5.95
4314,productivity,63.22,27,53.06,Male,5.01,0.21,7.36
4315,productivity,50.37,29,80.9,Male,5.34,5.78,9.52
4316,productivity,82.49,21,62.75,Male,7.95,0.9,3.01
4317,productivity,76.95,17,78.26,Female,4.2,6.68,7.7
4318,productivity,79.77,24,40.64,Male,8.57,7.19,6.63
4319,productivity,57.93,28,65.72,Male,8.61,3.23,7.1
4320,productivity,43.72,27,82.44,Male,7.11,7.89,4.57
4321,productivity,69.34,17,86.18,Female,6.44,3.18,9.47
4322,productivity,50.18,20,96.72,Male,6.27,3.66,5.06
4323,productivity,46.01,25,68.22,Male,5.94,3.36,1.66
4324,productivity,53.26,25,95.63,Female,3.62,4.36,6.97
